[2026-07-23 19:56:11.039] [INFO] === INITIATING ECU WRITE TASK: type=calibration, auto_backup=False, dry_run=False ===
[2026-07-23 19:56:11.039] [INFO] Pre-Write Validation: Real-time System Voltage Vbat = 12.60V
[2026-07-23 19:56:11.040] [INFO] Loaded standard binary file (Read-Only): /Users/ferdyvalentino/Downloads/VARIO 125 - K60A-B01-11000 1.bin (393216 bytes)
[2026-07-23 19:56:11.040] [INFO] Raw Source File on Disk: CRC32=E67E9215, MD5=56ff0b13424c38ff3ff35847e5114bf2, Size=393216 bytes
[2026-07-23 19:56:11.042] [INFO] Prepared Transmission Copy Buffer (Honda Checksum Embedded): CRC32=84A38FCA, MD5=78ba5f324362028de413ff7d54abe8d2, Size=393216 bytes
[2026-07-23 19:56:11.042] [INFO] Handshake 0x7D [Init Mode Step 1] | TX: 7D010100 | RX: 7E0100
[2026-07-23 19:56:33.059] [INFO] Block Write 773/3072 | TX: 7E0106182020EEFF07CDA79F60CEA79D601DC880FF26EBE007600120C620001830BEFFF0B96457248C1830BEFFE6B9203600406457268CBEFFDAB96457308CE0876001E00760010232BEFFC8B964571C8CE0876001E00760010432BEFFB6B964571E8CE0876001E00760010832BEFFA4B96457208CE0876001E00760011A30BEFF92B964571828C4A1 | RX: 7E0100
[2026-07-23 19:56:33.059] [INFO] Block Write 961/3072 | TX: 7E01061E00C38DEC77C58DEE69BB050050E505CD00CE00AE69CD000D50E4670982EA61C3054407FD80D51D01524407FE804457FD80F515616AF20DA457338261529A15405602008A67A7A2016A4467FE80446FFD80F505E061DB0501524457FC800A588457DD81E051BB050050D50D6652DBFD01628A005F52EA67C00084574D818C004C511E08C7E3 | RX: 7E0100
[2026-07-23 19:56:33.070] [INFO] Block Write 774/3072 | TX: 7E01061828228CE0876001E007600120360020BEFF7EB96457288CE0876001E007600120BE00041730BEFF68B964572A8CE0876001E007600120B600081630BEFF52B964572C8CE0876001E007600120AE00101530BEFF3CB964572E8CE0876001E0076001260600800000BEFF26B96457328CE0876001E0076001260600000100BEFF10B91830CFFC | RX: 7E0100
[2026-07-23 19:56:33.070] [INFO] Block Write 962/3072 | TX: 7E01061E088A00E059D235E051AA1D40560200405E020040660200406E0200EA77F1A2EB7FF3A2EC87F5A2ED8FF7A2648F068164870481647F028164770081D56D40560200405E020040660200406E0200EA77E9A2EB7FEBA2EC87EDA2ED8FEFA2648F068164870481647F028164770081C555E051A457E9809A2D0A58C15A2C06C8A201001E10C89C | RX: 7E0100
[2026-07-23 19:56:33.082] [INFO] Block Write 963/3072 | TX: 7E01061E10CB610A68C16A2E06D0A20100CD710A78C17A3006D8A20100CF81C1523106E0A20100CA89EC970100EE9F0100F0570100F15F0100645F068164570481649F028164970081852D0A58C15A2C06A8A20100CB610A68C16A2E06B0A20100CD710A78C17A3006B8A20100CF81C1523106C0A20100CA89EC970100EE9F0100F05701001E18CFA7 | RX: 7E0100
[2026-07-23 19:56:33.082] [INFO] Block Write 775/3072 | TX: 7E010618306457348CE0876001E0076001260600000200BEFFFAB86457368CE087600184573D82205EFF03645F388C6152CA05015244573686FDC9C2059C0041E29C00D90016C980FFDA86D900190601F0C2059C0041E29C00D90015C9D900190601E0D2059B0041DA9B00A50500C863E2B90563DAB105BEFF42BAD90001520AC9025AD9001838CB97 | RX: 7E0100
[2026-07-23 19:56:33.093] [INFO] Block Write 776/3072 | TX: 7E010618380BC981FFBE1880FF82A181FF721A80FFF6A284677583D9006162EA6D00304407748380FF42F02456548500588525E0076001CAFF0100F215EA670100D16291620C06D08A8E15EA670100EA6F010020760080D162916241624E69D16291620C696A6F0000E08760014452415A6A5A86E581FF604881FFF00580FF98EF81FFC0321840C588 | RX: 7E0100
[2026-07-23 19:56:33.093] [INFO] Block Write 964/3072 | TX: 7E01061E18F15F0100645F068164570481649F0281649700817F00000080072100A457D981E051B20580074A0140560200845F0B818A6795A2EC59F9058B00415A445F0A8180072E01A457E580E45FFB806152822DE457318164573281E4672F8164673081E46F2D81646F2E81E4772B8164772C81E47F2981647F2A81E4872781648728811E20CD57 | RX: 7E0100
[2026-07-23 19:56:33.105] [INFO] Block Write 965/3072 | TX: 7E01061E20E48F2581648F2681E497238164972481E49F2181649F2281645F2081F525E4571D8164571E81E4671B8164671C81E46F1981646F1A81E477178164771881E47F1581647F1681E487138164871481E48F1181648F1281E4970F8164971081E49F0D81649F0E81645F0C8184573581205EFF00EB51D9058A0041524457348140561E28C94B | RX: 7E0100
[2026-07-23 19:56:33.105] [INFO] Block Write 777/3072 | TX: 7E0106184081FF203381FF1C3581FF283881FFE83381FFB43680FFECFA80FFF8EE013280FFC6EF80FF4AEC80FF1EEEE437AF8681FF5E3EE437AF8681FF364781FF2240E4372589E43FAF8681FFEA39E437AF8681FF4A3DE007600180FF2EFB81FF260681FFFE0680FF7EF8E087600180FF9EAF81FF564881FF0E49D9000452A45F7D850AC91848B7F3 | RX: 7E0100
[2026-07-23 19:56:33.117] [INFO] Block Write 966/3072 | TX: 7E01061E280200AA5F95A2E059D2056A5AC3050A5AA505015A845735810B608C00C162EC51F62500500068C5150A70C172247E0C8124862081CE79EF8F0100D1690A90C192D281F09F0100D3698A0041528A00EB51C1ED84573581EC6FFE025F5244573481CD00646F3681646F3C8180FF0A0040063F0000008457DD810A588B005F5A61521E30CD58 | RX: 7E0100
[2026-07-23 19:56:33.117] [INFO] Block Write 778/3072 | TX: 7E01061848E0592C0600010001246E7485D9008A1D84577D85E051BA35ED570100405E0200EB6F61AED1529152CA00ED51832D405640FF015A6A672D01445F7C858525ED570100405E0200EB6F61AED1529152CA00ED51C905025244577C8584579D86E051CA0D40560200E45F6786EA6F63AEED59C905025244577C8544077D85D90008521850CD64 | RX: 7E0100
[2026-07-23 19:56:33.128] [INFO] Block Write 779/3072 | TX: 7E01061850845F7D850AC9625AE46FAF86D900DA3D40560200EA5F65AEEB69810D405640FF015A6A672D01445F7C8540560200245E6085EA7767AEEE69B30D20560080CBBF0100EB6701004A616B670000E51D40560200CB3F0100EB6F0100EA7769AED16A916ACD00EE699315405640FF016A6A672D01446F7C8520760080CBBF0100EB7F1858CD3E | RX: 7E0100
[2026-07-23 19:56:33.128] [INFO] Block Write 967/3072 | TX: 7E01061E308B00E20540560200EA6799A2D50540560200EA6797A2E4573D81EC51F9050C68CD00CA00AA69CD00F505CA000C68CD00AD51CA000A6840560200EA77FBA2ED71B30580075E0140560200EA77FDA2EE69B30580074E01E457DF81E0612D06FFFF000064573A812E06FFFF0000CA056477DE81A515E4573D81E47FDF810C80D0001E38C8CD | RX: 7E0100
[2026-07-23 19:56:33.139] [INFO] Block Write 780/3072 | TX: 7E0106185801004E796B7F0000D900E447AF86083A260624AC01001AC980FF70EFD9006457CA8618C981FF081681FF2818D90081FF1A1799564000405E0200CA00AB6795A98A6E80006162CD00D2050DC881FF7048C5050DC880FF3CE0D90099CE000181FFCA4AD90099CE0002BEFFA8B540560200D900EA5FC38D17C9645F1482D900E0071860C93D | RX: 7E0100
[2026-07-23 19:56:33.140] [INFO] Block Write 968/3072 | TX: 7E01061E38EA7F2202F07FFE02ED79C1056477DE81B505647FDE810B50C152247E7081CA790B80C18231060CA30100D089EF970100F19F0100E457DF81D391F251C30DED91C1056477DE81B5056497DE81015244573881C51D0B50C152300600A30100CA81EF8F0100F0970100F2898315EF570100F07F0100E487DF81AF51CA00EA81E9051E40C605 | RX: 7E0100
[2026-07-23 19:56:33.151] [INFO] Block Write 781/3072 | TX: 7E010618606001016244675085E0876001BF0706FC4006FFF7FFFFFFFF469E01004E9E0100569E01005E9E0100669E01006E9E0100769E01007E9E0100169F0100229F01002E9F01003A9F0100469F0100529F01005E9F01006A9F0100769F01007C9F0100829F0100889F01008E9F0100949F01009A9F0100A09F0100569D0100579D01001868D8B3 | RX: 7E0100
[2026-07-23 19:56:33.151] [INFO] Block Write 969/3072 | TX: 7E01061E40017A6457DE81447F38810B50C152247E6882CA79E487DF81EF8F0100F181930DEF570100017A6457DE81447F3881B5150B50C152247E5C82E487DF81CA79EF8F0100F181890DEF570100017A6457DE81447F3881E457DF81E051CA056477FA809515E47FFB80E4873B81CA00EF872202EA87FE02ED81C1056477FA80B50564871E48C2F3 | RX: 7E0100
[2026-07-23 19:56:33.162] [INFO] Block Write 970/3072 | TX: 7E01061E48FA8084573981E051820DE457FB804407388164573C81B50564673C8144073481015244573981C15A24663E81E46F3D81CB616C6F00007F00A457D981E051B20580070C01A45739816152B20580070001E4575F8164576081205EFF00E4675D8164675E81E46F5B81646F5C81E477598164775A81E47F5781647F5881E48755811E50C9C5 | RX: 7E0100
[2026-07-23 19:56:33.162] [INFO] Block Write 782/3072 | TX: 7E01061868589D0100599D01005A9D01005B9D01005C9D01005D9D0100C69D0100C79D0100C89D0100C99D0100CA9D0100CB9D0100CC9D0100CD9D0100369D0100389D01003A9D01003C9D01003E9D0100409D0100429D0100449D0100A69D0100A89D0100AA9D0100AC9D0100AE9D0100B09D0100B29D0100B49D0100469D0100489D01001870DAEF | RX: 7E0100
[2026-07-23 19:56:33.174] [INFO] Block Write 783/3072 | TX: 7E010618704A9D01004C9D01004E9D0100509D0100529D0100549D0100B69D0100B89D0100BA9D0100BC9D0100BE9D0100C09D0100C29D0100C49D0100269D0100289D01002A9D01002C9D01002E9D0100309D0100329D0100349D0100969D0100989D01009A9D01009C9D01009E9D0100A09D0100A29D0100A49D01008E9E0100969E01001878DBF0 | RX: 7E0100
[2026-07-23 19:56:33.174] [INFO] Block Write 971/3072 | TX: 7E01061E5064875681E48F5381648F5481E497518164975281E49F4F81649F5081E457DF8164574E81A4674D81EB61D9058C00416244674D8140560200440739818A5FFFA2E059D2056A5AC3050A5AA505015AA4574D81EB51C13D00500060C50D0A68C16A24764E81CD71EE7F0100CF618A0041528A00EB51C1F58B00EB67FE028457DD811E58C6F7 | RX: 7E0100
[2026-07-23 19:56:33.185] [INFO] Block Write 972/3072 | TX: 7E01061E58025A016A0172C152CC0064676281247E6481CA79AB796F670000A4874D81848FDD8184974D81119893005F825F9AF36FC00044774A818D000D91668A44874D8144974C81CA05015244574B817F0000008007E110405602008A5FA1A9615A820D405602008A5F21A3445F9481A515A4572F83E051EAF584472B83043A260618A31E60CE6D | RX: 7E0100
[2026-07-23 19:56:33.185] [INFO] Block Write 784/3072 | TX: 7E010618789E9E0100A69E0100AE9E0100B69E0100BE9E0100C69E0100A69F0100B29F0100BE9F0100CA9F0100D69F0100E29F0100EE9F0100FA9F010006A001000CA0010012A0010018A001001EA0010024A001002AA0010030A001008E9D01008F9D0100909D0100919D0100929D0100939D0100949D0100959D0100FE9D0100FF9D01001880D8DD | RX: 7E0100
[2026-07-23 19:56:33.195] [INFO] Block Write 973/3072 | TX: 7E01061E60010029061CA3010080FF141444579481A4570983845F9581EB519B7584574B816152DA6D8457DD8124EE7C81025A0162446795810A68C16ADD69AB69ED7701005F526452EB154A00050008000B000E0011000AE20452F50D0BE20552C50D0CE20652950D0DE20752E5050EE20852B5050FE20952E45F6381EB71E905CB00CE001E68D06E | RX: 7E0100
[2026-07-23 19:56:33.197] [INFO] Block Write 785/3072 | TX: 7E01061880009E0100019E0100029E0100039E0100049E0100059E01006E9D0100709D0100729D0100749D0100769D0100789D01007A9D01007C9D0100DE9D0100E09D0100E29D0100E49D0100E69D0100E89D0100EA9D0100EC9D01007E9D0100809D0100829D0100849D0100869D0100889D01008A9D01008C9D0100EE9D0100F09D01001888DA1D | RX: 7E0100
[2026-07-23 19:56:33.207] [INFO] Block Write 974/3072 | TX: 7E01061E68AE59CB00E505CE00CB00AB71CE000E5840660200EC6F23A3EB699B35E43F638124DE88810A3080FFA6ED8457DD81025AE4676381026A2E06FFFF0000C152CAE9ABE97D670000847FDD8144074A81C17ADB79AD79EF870100EE819915EF570100025A41526F5700008467DD81C162CCD9ABD9FB3F01001C3080FF54ED4006FF101E70C56F | RX: 7E0100
[2026-07-23 19:56:33.208] [INFO] Block Write 786/3072 | TX: 7E01061888F29D0100F49D0100F69D0100F89D0100FA9D0100FC9D01005E9D0100609D0100629D0100649D0100669D0100689D01006A9D01006C9D0100CE9D0100D09D0100D29D0100D49D0100D69D0100D89D0100DA9D0100DC9D0100D69E0100DE9E0100E69E0100EE9E0100F69E0100FE9E0100069F01000E9F010036A0010042A001001890D546 | RX: 7E0100
[2026-07-23 19:56:33.218] [INFO] Block Write 975/3072 | TX: 7E01061E708457DD81245E5C82E4675B822D06FFFF00005F52247674828A000A78C17ACF59EB8701003106FFFF0000F06722028F62ED61F1050A60C162CC716E8F0000E5050A78C17ACF716E6700000A60C16224766882CC71E47F5B82EE87010024968E82F07F22028F7AED79F1050A60C162CC91728F0000E5050A60C162CC91727F00001E78C8E9 | RX: 7E0100
[2026-07-23 19:56:33.219] [INFO] Block Write 787/3072 | TX: 7E010618904EA001005AA0010066A0010072A001007EA001008AA0010096A001009CA00100A2A00100A8A00100AEA00100B4A00100BAA00100C0A00100369E0100379E0100389E0100399E01003A9E01003B9E01003C9E01003D9E0100169E0100189E01001A9E01001C9E01001E9E0100209E0100229E0100249E0100269E0100289E01001898DFCA | RX: 7E0100
[2026-07-23 19:56:33.229] [INFO] Block Write 976/3072 | TX: 7E01061E780A60C162247664812F060C900100CC79EF870100320600800000D2810A98C19AD371EE670100CF62F067FE02ED61C105648FCC82B5056467CC82E467CD82EB7F0100EF61F3052B0600800000645FCE82B515E061CA05648FCE82E50DEB5F0100CC00CF5AEC5FFE02ED59C105648FCE82B505645FCE82E45FCF822466B482EE771E80C560 | RX: 7E0100
[2026-07-23 19:56:33.231] [INFO] Block Write 788/3072 | TX: 7E010618982A9E01002C9E01002E9E0100309E0100329E0100349E0100069E0100089E01000A9E01000C9E01000E9E0100109E0100129E0100149E0100C8A00100D0A00100D8A00100E0A00100E8A00100F0A00100F8A0010000A1010008A101000CA1010010A1010014A1010018A101001CA1010020A1010024A1010082A10100A0A1010018A0E115 | RX: 7E0100
[2026-07-23 19:56:33.241] [INFO] Block Write 977/3072 | TX: 7E01061E800100EE5F22028F5AED59E105C152CA616C8F0000D505C152CA616C5F00007F00E457DF812B06FFFF00002C06FFFF0000E051CA0564678082B5150668C16A24767482CD71EE7F0100CA00CF7AEA7FFE02EB79C10564678082B505647F808240560200E46F8182EA771990EE69B9056477808240560200E46F8182EA771990247E1E88C79E | RX: 7E0100
[2026-07-23 19:56:33.242] [INFO] Block Write 789/3072 | TX: 7E010618A0BEA1010078A1010096A10100B4A10100494E545441554230493000494E545441554230493000494E545441554230493100494E545441554230493100494E545441554230493500494E545441554230493500494E545441554230493600494E545441554230493600494E545441554230493700494E545441554230493700494E18A8DD43 | RX: 7E0100
[2026-07-23 19:56:33.252] [INFO] Block Write 978/3072 | TX: 7E01061E888282EE69FB050650C152CA796F070000D50D40560200E46F81820670C172EA871990CE79B0696F6F0000E457DF81246E9C822476A882E051BA0D0650C152CA69C132C6716D6700006E670000F5450650C152247E8E82E487DF81CA79408E0200EF970100F19F1990CF92F097FE02D391EB91F1050650C152CD516A670000E5051E90C5F5 | RX: 7E0100
[2026-07-23 19:56:33.253] [INFO] Block Write 790/3072 | TX: 7E010618A854544155423049313200494E54544155423049313200494E54544155423049313300494E54544155423049313300494E54544155423049313400494E54544155423049313400494E54544155423049313500494E54544155423049313500494E545441554A30493000494E545441554A30493000494E545441554A304931004918B0DEC9 | RX: 7E0100
[2026-07-23 19:56:33.264] [INFO] Block Write 979/3072 | TX: 7E01061E900650C152CD516A9700000650C152247EB482CA79E487DF81EF8F0100CF8AF08FFE02EB89F1050650C152CE516A670000E5050650C152CE516A8F00000650C152CA71C132C669EE5F0100ED670100EC59D305ED5701006E5700007F0040560200E45F0982EA6767A3E46F4582EB61C305646FA481953D40560200EA776DA3EE591E98C828 | RX: 7E0100
[2026-07-23 19:56:33.264] [INFO] Block Write 791/3072 | TX: 7E010618B04E545441554A30493100494E545441554A30493200494E545441554A30493200494E545441554A30493300494E545441554A30493300494E544C4D413130495300494E544C4D413130495300494E544C4D413130495200494E544C4D413130495200494E544C4D413131495300494E544C4D413131495300494E544C4D41313118B8DE0B | RX: 7E0100
[2026-07-23 19:56:33.275] [INFO] Block Write 980/3072 | TX: 7E01061E988BFD40560200EA7F69A340860200E48F4382F0976BA3EB79B325EF599115CD00D100CB00CE008D89AE59D200EB8F2002B271EE8FFC02D169646FA481D515CD00D100CB00CF00B169AF59CC00EB6F2002AF61EC6FFC02D169646FA481D505F259DBDD648FA4817F0040560200E45F0982EA676FA3E46F4582EB61C305646FA4811EA0C11C | RX: 7E0100
[2026-07-23 19:56:33.275] [INFO] Block Write 792/3072 | TX: 7E010618B8495200494E544C4D413131495200494E544F53544D3000494E544F53544D300009040203000501083050448488283050448488280000387054C48CA8387054C48CA80000C0E1E400000000000700000039C3DFFEFCC7DFFE00000000080000001FC3DFFEFDC7DFFE010000000900000053C3DFFEFEC7DFFE020000001100000018C0D628 | RX: 7E0100
[2026-07-23 19:56:33.287] [INFO] Block Write 793/3072 | TX: 7E010618C0B4C3DFFEFFC7DFFE0300000012000000D8C1DFFE00C8DFFE0400000021000000EBC3DFFE01C8DFFE0500000033000000DFC9DFFE02C8DFFE060000005200000076C3DFFE03C8DFFE0700000052000000D5C6DFFE04C8DFFE0800000054000000DFC3DFFE05C8DFFE0900000057000000EBC0DFFE06C8DFFE0A0000000000000018C8CAB5 | RX: 7E0100
[2026-07-23 19:56:33.287] [INFO] Block Write 981/3072 | TX: 7E01061EA0953D40560200EA7775A3EE598BFD40560200EA7F71A340860200E48F4782F09773A3EB79B325EF599115CD00D100CB00CE008D89AE59D200EB8F2002B271EE8FFC02D169646FA481D515CD00D100CB00CF00B169AF59CC00EB6F2002AF61EC6FFC02D169646FA481D505F259DBDD648FA4817F00E4574B82E45FA581206610001EA8C1B6 | RX: 7E0100
[2026-07-23 19:56:33.298] [INFO] Block Write 982/3072 | TX: 7E01061EA8E46FFB80EB572202A477AB808452E47FF781ED572202E487DF818852E48F7180EE572202EF872202EC578000EC878000F18722023206FFFF0000EC878000EA8722028982F281A3051280845F1780D0006487AA81E059E46FA981C22DE45F6F81EF5F2202EC5F8000F15F2202EC5F8000EA5F2202895AF259A3051258E4577B801EB0C26E | RX: 7E0100
[2026-07-23 19:56:33.298] [INFO] Block Write 794/3072 | TX: 7E010618C8C88B0100C88B0100000000000000FFFFFF00130014001500160012001700180019001A001B001C001D001E001F00200021002200010102010102010702070108020801090209010A020A010B010C010D010E010F011001110112011301150116011701180119011A011B011C011D02210122022201230129012A022A012B012C18D0F39F | RX: 7E0100
[2026-07-23 19:56:33.310] [INFO] Block Write 795/3072 | TX: 7E010618D0022C012D012E012F0130013101340234013601395802B0045802B0045802B004CFC1A97D26030A63146D0526F0031000FF0300007B00980894009513BE3B3B00320000000A00240024002400240024002400240024003D003D003D003D003D003D003D003D009A009A009A009A009A009A009A009A003301330133013301330118D8E664 | RX: 7E0100
[2026-07-23 19:56:33.310] [INFO] Block Write 983/3072 | TX: 7E01061EB0CB00645FAC81ED51C905646F7A800D50CD00CA00D000CB00AD51F06F2202EB572202CA698D6AF269A3051268646FA681B50DCD00D000ED8722028D82F281A30512806487A6817F00A457B3816152EA1DA457B781405E02004066020041528A004457B7818B6F83AA446FB8814407B3814407B581AC7783AA8A00EE51F10501521EB8C8A4 | RX: 7E0100
[2026-07-23 19:56:33.321] [INFO] Block Write 796/3072 | TX: 7E010618D83301330133010100DC05B80BA00F88137017581B5046050000800C004F465046FE03FF030080008000801414A400A40068024F465046FE03FF030C00000000800080F00AC80005000700143275CCE8000000000026C81400C3950C00100012006802A00F33028813CD02140008001000740E500328002900EC0300000300020018E0E1E7 | RX: 7E0100
[2026-07-23 19:56:33.321] [INFO] Block Write 984/3072 | TX: 7E01061EB8015A4457B481445FB681E0076001A457D7804407A084E051B20580076601A457F982E051B20580075A018457B581E051B20580074E01E457AF81E051A31DE457AF81E45FF3832C0600FE0000CB510A6E0080EC699F0DE069C605646FAE81950D6407AE81E5052A0600FE00006457AE81E457AF81E45FB181EB518315405602001EC0C7F4 | RX: 7E0100
[2026-07-23 19:56:33.333] [INFO] Block Write 797/3072 | TX: 7E010618E000000000000000007A074F465046000098080500F82AF82A14009800B40014016001BC015002E4023C0380039C030001080114011801200130013C0150017401740100010801140118012001300148016C01900190010001080114012201380160019C01C401D401D4014F4650460300AB03AC03AD03AE03AF03B003B103B20318E8E541 | RX: 7E0100
[2026-07-23 19:56:33.333] [INFO] Block Write 985/3072 | TX: 7E01061EC0E45FAF81EA67BDB5EC59AB0D40560200EA5FBDB5645FAE81B5056407AE81E457AF81E051E26D8457B3816152EA0D405640FFEA5F0102CB660040FA050152015A4457B381445FB58120568000405E81FF406681FF6B57C881406E40FFE477AF81407E81FF300600008000408E81FF409681FF5F72409E81FF6C771C80405E40FF1EC8C305 | RX: 7E0100
[2026-07-23 19:56:33.345] [INFO] Block Write 986/3072 | TX: 7E01061EC86D870D014066FFFFEF6F59804076FFFF2F0680008000408681FF0132CD6E7FFF716F5880F28F5D809196800073975C806B7F0D09CCA73760CEBF36607057C4814437BA81029A405681FF405E02006A9FC881406681FFEB6FBFB54076FFFF407EFFFF0282408E81FF01925F6A6C6F0480CEA72B60CFBF2A607187C4814497B9811ED0C0A3 | RX: 7E0100
[2026-07-23 19:56:33.345] [INFO] Block Write 798/3072 | TX: 7E010618E8B303B4030002000200020002000200020002000200020002AB03AC03AD03AE03AF03B003B103B203B303B403000200020002000200020002000200020002000218262D456F94B9CFE0E7202021242E33404040403200942AF82A7805DC054954687D92A74D02BE011901B4007000400004001900A400D700CD01E7020400290018F0E24F | RX: 7E0100
[2026-07-23 19:56:33.356] [INFO] Block Write 987/3072 | TX: 7E01061ED0E08760012A06008000006457F2837F00800761008457DD81E45FDF81083A3D06868D01004457DD81645FE081E44709822906468D01001D3080FF000F6457E281E4470982083A2906568D01001D3080FFEA0E6457E481E4470982083A2906668D01001D3080FFD40E6457E681E4470982083A2906768D01001D3080FFBE0E40661ED8D086 | RX: 7E0100
[2026-07-23 19:56:33.356] [INFO] Block Write 799/3072 | TX: 7E010618F06600D7003301E70204003300850000019A01E70204003300660014019A01E70204004800D70033010002E702040057009A0033010002E70204005C00CD009A010002E70204006600EC009A010002E702F08E0100FC8E0100088F0100148F0100208F01002C8F0100388F0100448F0100CB028C04AB0885095F0A0A0B1302B00418F8E1FF | RX: 7E0100
[2026-07-23 19:56:33.367] [INFO] Block Write 988/3072 | TX: 7E01061ED802006457E881E46FE381EC77978DE47F1180CD71ED7984873782970DEF71D6056282E1050080C5050182A50500804056020044873682E45FE581EA67978DE46F1180CB61EB69A4773782970DED61D6056272E1050070C5050172A50500704056020044773782E45FE781EA67978DE46F1180CB61EB6984773982970DED61D6051EE0C3DA | RX: 7E0100
[2026-07-23 19:56:33.368] [INFO] Block Write 800/3072 | TX: 7E010618F81C060609CE09500BB4018C0440061809170A390B7C0143048B051809170AA40B33018C0463073C09F10AD40CEB00B004D305F408150B4D0DB00068046506BC09CC0ADF0C7F00D6031C068608A909E90B708F01007C8F0100888F0100948F0100A08F0100AC8F0100B88F0100C48F0100C409AC0DA00F94117C1564194C1D11101900DC66 | RX: 7E0100
[2026-07-23 19:56:33.379] [INFO] Block Write 801/3072 | TX: 7E01061900101010101010942AF82A636300400040004000400040004066062B57E9566D570A57A8560A5779A987A64CA766A68DA7C9A6565EB458B458B458B458B458F0A7F0A7F0A7F0A7F0A7F0A7266F94B9CFE0E700FB041F08FA09DE0E821470177017266F94B9CFE0E700FB041F08FA09DE0E821470177017266F94B9CFE0E700FB041908C84B | RX: 7E0100
[2026-07-23 19:56:33.379] [INFO] Block Write 989/3072 | TX: 7E01061EE06272E1050070C5050172A50500704056020044773882E45FE981EA67978DE46F1180CB61EB69A4773982970DED61D6056272E1050070C5050172A50500708457D98044773982A45FD181E051C26D84573782E051E255A4573782E051824584573982E051922DE071C215615AD2050B524457DC81850D06524457DC81E45F49811EE8C639 | RX: 7E0100
[2026-07-23 19:56:33.391] [INFO] Block Write 990/3072 | TX: 7E01061EE8645F3C81E4576F816457628180074C01615AD2050A524457DC81850D05524457DC81E45F4781645F3C81E4576D816457628180072601615AD20509524457DC81850D04524457DC81E45F4581645F3C81E4576B816457628180070001615AD20508524457DC81850D03524457DC81E45F4381645F3C81E457698164576281D56D1EF0CB1E | RX: 7E0100
[2026-07-23 19:56:33.391] [INFO] Block Write 802/3072 | TX: 7E010619081F08FA09DE0E821470177017000033006600CC00350199010102660200403353DD64666E0C722F7552789A7900403353DD64666E0C722F7552789A7900403353DD64666E0C722F7552789A79266F94B9CFE0E70000203D2A4831F63800409A499A497336042A003300124008990404055C05AC052D06EC06C1078E081F0996091910D8BC | RX: 7E0100
[2026-07-23 19:56:33.402] [INFO] Block Write 803/3072 | TX: 7E01061910DC09060A230A390A580A700A8E0AAC0AD20AF90A140B260B350B390B3B0B9904E9043A058C050A06C5069607660804098909D809040A220A390A570A710A8E0AAC0AD30AFA0A140B260B350B3A0B3C0BBC034B04A8040905900545061107F707AE085709C309FA091C0A360A550A720A8F0AAD0AD30AFA0A160B280B370B3C0B1918E1C8 | RX: 7E0100
[2026-07-23 19:56:33.402] [INFO] Block Write 991/3072 | TX: 7E01061EF0615AD20507524457DC81850D02524457DC81E45F4181645F3C81E457678164576281B55D615AE24D8457E180E051B2456172923D845739826152D22DA457378261529225845737826152D215A4577F806152920D0C524457DC81E45F6581645F6281B53D07524457DC81E45F6781645F6281B53508524457DC81E45F6981645F1EF8C68E | RX: 7E0100
[2026-07-23 19:56:33.414] [INFO] Block Write 992/3072 | TX: 7E01061EF86281B52D09524457DC81E45F6B81645F6281B5250A524457DC81E45F6D81645F6281B51D0B524457DC81E45F6F81645F6281B5154407DC81E457658164576281C50D01524457DC81E45F6581645F6281E4673F8164673C81A457DD81405E02008467DD81A46FD9812E06FFFF0000EC51E107147BE069447FD881EB87998DBA051F00C4D8 | RX: 7E0100
[2026-07-23 19:56:33.414] [INFO] Block Write 804/3072 | TX: 7E010619183F0B800309046B04D10459050806CF06B70778082C09B109F009170A330A530A740A910AB00AD50AFB0A180B2B0B3B0B420B440B4903CC0331049C042505CA058B0669072A08DC086109AA09DB09FE09220A550A760A960ABA0AE00AFF0A170B290B330B360B2B03A6030A0477040505A50561063407F907AF0837098509B7091920E02A | RX: 7E0100
[2026-07-23 19:56:33.426] [INFO] Block Write 993/3072 | TX: 7E01061F0080071801E079C24DE457EB81E45F6381EB51AB25CA00D000D051015AEE51445FDB81A3050E50E45F6381CA00EB516457EA81A90D015A6457DE814407D881445FD98180078001645FDE814407D9814407D88180077001F0514407DB81CB056407EA81F505E457EB81D000B0516457EA81E457EB81E45F6381EB51A30D015A64571F08C4FE | RX: 7E0100
[2026-07-23 19:56:33.426] [INFO] Block Write 805/3072 | TX: 7E01061920DD09050A3D0A5C0A7B0A9E0AC30AE50A000B150B240B280B4D038D03F1035E04F304920547061207DC07960821097409A709CF09F4092D0A480A650A870AAB0ACE0AEE0A070B1D0B240B33037103D8034404E00481053006F306C007800816096F09A709CF09F5092E0A470A630A850AA80ACE0AEE0A0B0B270B300B0F034B031928DF64 | RX: 7E0100
[2026-07-23 19:56:33.437] [INFO] Block Write 806/3072 | TX: 7E01061928B2031F04C5046B051506D1069F076D0819098309C609F009150A4E0A660A820AA70ACA0AEF0A0F0B2D0B4D0B560BDC0217037A03E9039F045105FA05B1067D07540812099B09EB091A0A430A810AA10ACA0A070B350B640B8F0BB90BE50BF40BA202D9023503A7036C042A05D805870649071D08EC088D09EF09280A580A9B0A1930DD20 | RX: 7E0100
